DESTINO,ORIGEN,UNIDAD,FOBDOL,FOBPES
MEX,CTG,11,101364,403748813
MEX,CTG,82,122,476469
MEX,CTG,82,64,251488
MEX,CTG,82,44,173219
MEX,CTG,82,261,1023141
MEX,CTG,82,367,1435083
MEX,CTG,82,377,1475451
MEX,CTG,82,10549,41304772
MEX,CTG,33,103556,405466191
MEX,CTG,33,1093,4280152
MEX,CTG,33,675,2643189
MEX,CTG,33,694,2718953
MEX,CTG,11,68,264761
MEX,CTG,82,1023,4005485
MEX,CTG,11,5000,19999550
MEX,CTG,33,261819,1050844753
MEX,CTG,11,14460,57676418
MEX,CTG,11,86668,341827618
MEX,CTG,33,70187,280108174
MEX,CTG,33,34012,135738928
MEX,CTG,33,139519,555725901
MEX,CTG,11,55296,218793001
MEX,CTG,11,69805,281050915
MEX,CTG,33,16038,62797507
MEX,CTG,11,9898,39586558
MEX,CTG,11,10,39909
MEX,CTG,11,276350,1089853360
MEX,CTG,33,107502,429007459
MEX,CTG,33,131750,517219059
MEX,CTG,11,3400,13570469
MEX,CTG,33,21621,86288732
MEX,CTG,11,178491,713698968
MEX,CTG,11,7480,29908135
MEX,CTG,11,427,1708523
MEX,CTG,33,70710,282197080
MEX,CTG,11,15693,62629039
MEX,CTG,11,40555,160465808
MEX,CTG,33,86046,344057231
MEX,CTG,33,1070,4113101
MEX,CTG,33,212916,832199493
MEX,CTG,33,27749,109125519
MEX,CTG,33,146946,585861523
MEX,CTG,82,902,3447336
MEX,CTG,82,2270,8959276
MEX,CTG,82,361,1381251
MEX,CTG,82,11210,44740165
MEX,CTG,82,3081,11775163
MEX,CTG,82,754,3003830
MEX,CTG,82,1217,4665908
MEX,CTG,82,5423,20766090
MEX,CTG,82,149,594906
MEX,CTG,82,3443,13196301
MEX,CTG,82,745,2941559
MEX,CTG,82,9748,38192821
MEX,CTG,82,1463,5740652
MEX,CTG,82,3041,11737056
MEX,CTG,82,3048,11961555
MEX,CTG,82,76,305886
MEX,CTG,82,2472,9446235
MEX,CTG,82,171,679892
MEX,CTG,82,297300,1176346529
MEX,CTG,82,59768,236611517
MEX,CTG,82,208704,816515584
MEX,CTG,82,559,2196667
MEX,CTG,82,13485,53573429
MEX,CTG,82,99,394173
MEX,CTG,82,634,2536215
MEX,CTG,82,8,31508
MEX,CTG,82,712,2846274
MEX,CTG,82,3,13115
MEX,CTG,82,3616,13992589
MEX,CTG,33,49624,198042272
MEX,CTG,33,3,10516
MEX,CTG,33,533,2118028
MEX,CTG,33,483183,1899447784
MEX,CTG,33,467,1860465
MEX,CTG,33,11969,46806862
MEX,CTG,33,4962,19747366
MEX,CTG,33,1063,4061769
MEX,CTG,33,37802,147879358
MEX,CTG,33,42528,166355751
MEX,CTG,33,19565,76108315
MEX,CTG,33,3319,13000236
MEX,CTG,33,59,225233
MEX,CTG,11,129279,517104365
MEX,CTG,33,20168,80643549
MEX,CTG,11,19705,77971299
MEX,CTG,11,43182,171464751
MEX,CTG,33,15651,61443325
MEX,CTG,33,38,148395
MEX,CTG,33,16390,64172292
MEX,CTG,33,2857,11187754
MEX,CTG,33,2933,11513498
MEX,CTG,33,1303,5155658
MEX,CTG,33,944,3705927
MEX,CTG,33,5930,23458091
MEX,CTG,33,8094,32017429
MEX,CTG,11,2573,10158014
MEX,CTG,11,27077,106915684
MEX,CTG,11,49849,198471248
MEX,CTG,11,1035,4086739
MEX,CTG,11,2,9814
MEX,CTG,11,307061,1218776472
MEX,CTG,11,1181,4624240
MEX,CTG,33,49,190760
MEX,CTG,82,20,78515
MEX,CTG,82,27,108284
MEX,CTG,82,32,127918
MEX,CTG,82,1765,7006443
MEX,CTG,82,1195,4568955
MEX,CTG,82,526,2017834
MEX,CTG,82,14,55019
MEX,CTG,82,974,3814128
MEX,CTG,82,3939,15602089
MEX,CTG,82,2147,8408073
MEX,CTG,33,50694,201888337
MEX,CTG,33,8415,33055524
MEX,CTG,33,145,578824
MEX,CTG,33,6540,26083064
MEX,CTG,33,3102,12192685
MEX,CTG,19,51600,204168816
MEX,CTG,11,1953,7646443
MEX,CTG,82,9621,38468265
MEX,CTG,11,71,277447
MEX,CTG,11,15580,61631195
MEX,CTG,33,85,339827
MEX,CTG,11,1975,7753710
MEX,CTG,11,4,15623
MEX,CTG,11,510,1996869
MEX,CTG,11,10602,42401957
MEX,CTG,11,2197,8674153
MEX,CTG,11,10500,41459670
MEX,CTG,11,678,2661358
MEX,CTG,11,427,1691099
MEX,CTG,11,66769,262118952
MEX,CTG,11,47026,187281603
MEX,CTG,11,95,378576
MEX,CTG,11,971,3865215
MEX,CTG,11,1379,5400553
MEX,CTG,11,98660,392977579
MEX,CTG,11,202,791034
MEX,CTG,11,491,1921889
MEX,CTG,11,102662,405733796
MEX,CTG,11,16416,64276756
MEX,CTG,11,16,62490
MEX,CTG,11,8090,32219102
MEX,CTG,33,70096,277351071
MEX,CTG,33,17517,69759541
MEX,CTG,11,8369,32854416
MEX,CTG,82,411,1571092
MEX,CTG,82,740,2827323
MEX,CTG,82,369,1412018
MEX,CTG,82,84,319294
MEX,CTG,33,9995,38200511
MEX,CTG,33,2079,7945316
MEX,CTG,33,62,237005
MEX,CTG,82,17,68340
MEX,CTG,11,4047,15467951
MEX,CTG,11,239074,952112205
MEX,CTG,11,48845,191752469
MEX,CTG,11,48624,192393498
MEX,CTG,11,17142,69343161
MEX,CTG,11,25850,104568937
MEX,CTG,11,50,202261
MEX,CTG,33,91483,363374024
MEX,CTG,33,357178,1416412099
MEX,CTG,33,27024,107639968
MEX,CTG,33,16481,65644941
MEX,CTG,33,11576,44815402
MEX,CTG,33,39576,151261527
MEX,CTG,33,85780,341618850
MEX,CTG,33,197112,753372952
MEX,CTG,33,55984,223424229
MEX,CTG,33,132521,516957281
MEX,CTG,33,133295,533168963
MEX,CTG,33,50870,202622004
MEX,CTG,33,238641,960103944
MEX,CTG,33,5545,22086368
MEX,CTG,33,1458,5830869
MEX,CTG,67,37362,142801343
MEX,CTG,33,589,2357547
MEX,CTG,33,84000,332293920
MEX,CTG,33,195384,746769214
MEX,CTG,33,160800,640490520
MEX,CTG,33,57256,228059236
MEX,CTG,33,456797,1819489298
MEX,CTG,33,696000,2772273515
MEX,CTG,33,45100,179639348
MEX,CTG,33,70096,279203480
MEX,CTG,33,258532,1020823351
MEX,CTG,33,129115,509816018
MEX,CTG,11,4400,17303396
MEX,CTG,11,6000,23595540
MEX,CTG,11,20000,78651800
MEX,CTG,33,1022576,4073073674
MEX,CTG,33,538969,2148848553
MEX,CTG,33,95816,368394469
MEX,CTG,33,12018,47871209
MEX,CTG,33,45563,181485180
MEX,CTG,33,716297,2754027560
MEX,CTG,33,254600,1029913012
MEX,CTG,33,10203,39229750
MEX,CTG,33,1764,6782245
MEX,CTG,11,12121,47949221
MEX,CTG,33,91170,350531520
MEX,CTG,11,2656,10507806
MEX,CTG,33,43191,172035833
MEX,CTG,33,61236,242296195
MEX,CTG,33,187588,716971250
MEX,CTG,33,68080,260206234
MEX,CTG,11,22125,88298978
MEX,CTG,33,1052632,4193944489
MEX,CTG,33,831243,3287443471
MEX,CTG,33,139010,548679475
MEX,CTG,33,749936,2960049185
MEX,CTG,33,285091,1134067141
MEX,CTG,33,232565,926191658
MEX,CTG,33,65886,263506645
MEX,CTG,33,946264,3746602487
MEX,CTG,33,14885,58690976
MEX,CTG,33,4826,19030955
MEX,CTG,33,248113,988108509
MEX,CTG,33,207156,817963634
MEX,CTG,33,5072,20283309
MEX,CTG,33,4718,18562830
MEX,CTG,33,50159,197529638
MEX,CTG,67,117608,461750698
MEX,CTG,33,10986,43386094
MEX,CTG,11,396968,1578913484
MEX,CTG,33,88145,348768610
MEX,CTG,33,181883,710595063
MEX,CTG,33,54083,209378817
MEX,CTG,33,23323,92261961
MEX,CTG,33,508269,2056060652
MEX,CTG,11,68191,262181439
MEX,CTG,11,17132,66324404
MEX,CTG,33,359140,1432808264
MEX,CTG,11,64723,257802254
MEX,CTG,11,4420,17604049
MEX,CTG,33,77466,297842628
MEX,CTG,11,473,1883632
MEX,CTG,11,10,39832
MEX,CTG,33,60125,243218852
MEX,CTG,11,17242,68787183
MEX,CTG,11,379306,1507964019
MEX,CTG,11,3330,13130290
MEX,CTG,33,1753480,6905921849
MEX,CTG,33,58243,228047956
MEX,CTG,33,3361,13159212
MEX,CTG,33,1496,5858345
MEX,CTG,11,51408,202703286
MEX,CTG,11,2520,9936436
MEX,CTG,11,1675,6603471
MEX,CTG,11,57881,231782797
MEX,CTG,11,13027,51365852
MEX,CTG,11,2788,10720330
MEX,CTG,11,2517,9678886
MEX,CTG,11,3123,12006419
MEX,CTG,11,172,662768
MEX,CTG,11,350,1347567
MEX,CTG,33,1542,6143611
MEX,CTG,11,95462,380241059
MEX,CTG,33,22302,87704583
MEX,CTG,33,36227,142467118
MEX,CTG,33,2412,9483677
MEX,CTG,33,2046,8045450
MEX,CTG,33,2320,9122390
MEX,CTG,33,7932,31193500
MEX,CTG,33,274,1078709
MEX,CTG,33,1997,7853540
MEX,CTG,33,2205,8671204
MEX,CTG,33,297,1168884
MEX,CTG,33,21181,83294694
MEX,CTG,11,275959,1103811644
MEX,CTG,33,47046,188177886
MEX,CTG,33,54339,218617208
MEX,CTG,11,186641,746546162
MEX,CTG,11,1314,5255162
MEX,CTG,11,1496,5983865
MEX,CTG,11,88398,353586004
MEX,CTG,11,9168,36670015
MEX,CTG,33,3750,14676486
MEX,CTG,33,32406,125606419
MEX,CTG,33,238289,934858046
MEX,CTG,33,88410,353510268
MEX,CTG,33,39125,150428191
MEX,CTG,11,63,250874
MEX,CTG,11,550,2199950
MEX,CTG,33,408,1632363
MEX,CTG,11,286343,1145344509
MEX,CTG,11,274,1095615
MEX,CTG,11,16119,64473509
MEX,CTG,33,85918,330336848
MEX,CTG,11,773,3125013
MEX,CTG,33,8,30744
MEX,CTG,33,60,244655
MEX,CTG,11,4008,16212918
MEX,CTG,11,47975,194068863
MEX,CTG,11,9800,39034870
MEX,CTG,11,1236,5000701
MEX,CTG,11,7160,28519354
MEX,CTG,11,27632,110061604
MEX,CTG,11,50,199158
MEX,CTG,11,38,149368
MEX,CTG,11,210,836462
MEX,CTG,33,120624,476442407
MEX,CTG,33,103420,407613878
MEX,CTG,33,19952,78675117
MEX,CTG,33,16344,64357849
MEX,CTG,33,141339,557577380
MEX,CTG,33,733,2883493
MEX,CTG,33,2831,11201626
MEX,CTG,33,542,2133351
MEX,CTG,33,35,138978
MEX,CTG,33,7501,29997845
MEX,CTG,33,28130,111044019
MEX,CTG,33,8778,34701188
MEX,CTG,33,4918,19422876
MEX,CTG,33,9081,35922471
MEX,CTG,33,52,206266
MEX,CTG,33,90,352596
MEX,CTG,33,1911,7542717
MEX,CTG,11,1221,4882064
MEX,CTG,11,310,1240943
MEX,CTG,11,48682,194699531
MEX,CTG,33,17233,68923217
MEX,CTG,33,2880,11516999
MEX,CTG,11,17394,69567725
MEX,CTG,33,12377,48906072
MEX,CTG,33,1525,5996885
MEX,CTG,33,41,162577
MEX,CTG,33,182,728736
MEX,CTG,33,93,373347
MEX,CTG,33,1585,6337377
MEX,CTG,33,65,255569
MEX,CTG,33,1426,5637809
MEX,CTG,33,2393,9434610
MEX,CTG,33,8931,35122905
MEX,CTG,33,1895,7580120
MEX,CTG,33,2670,10677798
MEX,CTG,33,3333,13328540
MEX,CTG,33,158,632550
MEX,CTG,33,1596,6382530
MEX,CTG,11,47398,189565023
MEX,CTG,11,255,1008745
MEX,CTG,11,36,141969
MEX,CTG,11,154,608273
MEX,CTG,11,3481,13921616
MEX,CTG,33,9936,39305624
MEX,CTG,33,1795,7100013
MEX,CTG,33,20168,80489664
MEX,CTG,11,17557,69454770
MEX,CTG,33,327186,1283918467
MEX,CTG,11,28735,114457329
MEX,CTG,11,21182,85686861
MEX,CTG,11,184,745939
MEX,CTG,33,80221,316086038
MEX,CTG,33,381150,1500558327
MEX,CTG,33,130580,514524531
MEX,CTG,33,71040,279507479
MEX,CTG,33,226056,889578989
MEX,CTG,33,956,3772263
MEX,CTG,33,4777,18851456
MEX,CTG,33,1070,4212971
MEX,CTG,33,18990,75948336
MEX,CTG,33,40400,158890376
MEX,CTG,33,50956,200678303
MEX,CTG,33,627,2479546
MEX,CTG,33,8421,33185163
MEX,CTG,33,116857,459959178
MEX,CTG,33,1199,4738220
MEX,CTG,33,53724,211415062
MEX,CTG,33,7506,29517509
MEX,CTG,33,175,698860
MEX,CTG,11,426,1681841
MEX,CTG,11,42,167181
MEX,CTG,11,76507,303843905
MEX,CTG,33,119,467941
MEX,CTG,33,31529,125682627
MEX,CTG,33,953,3784477
MEX,CTG,11,37363,148104703
MEX,CTG,33,16553,65247299
MEX,CTG,33,5723,22507943
MEX,CTG,33,962,3790361
MEX,CTG,11,136298,542869975
MEX,CTG,33,55419,221594865
MEX,CTG,11,231521,896355669
MEX,CTG,11,14232,56280225
MEX,CTG,11,21485,85091729
MEX,CTG,11,348711,1334089917
MEX,CTG,33,14677,58461489
MEX,CTG,33,279603,1113702123
MEX,CTG,33,26,103865
MEX,CTG,67,3229,12913400
MEX,CTG,33,66,265162
MEX,CTG,33,1387,5548529
MEX,CTG,33,44,174335
MEX,CTG,33,35271,140467554
MEX,CTG,33,307840,1230894720
MEX,CTG,33,65357,260536745
MEX,CTG,33,57614,230008356
MEX,CTG,33,345675,1379731789
MEX,CTG,33,34531,136631671
MEX,CTG,33,8140,32485763
MEX,CTG,33,1790,7159380
MEX,CTG,33,9141,36139611
MEX,CTG,33,6948,27648000
MEX,CTG,33,63,249785
MEX,CTG,11,11208,44517376
MEX,CTG,11,5602,22206513
MEX,CTG,11,50714,201185269
MEX,CTG,11,2396,9461689
MEX,CTG,11,49204,194350239
MEX,CTG,33,473,1868370
MEX,CTG,33,878,3477062
MEX,CTG,11,9302,36729674
MEX,CTG,33,106104,405533455
MEX,CTG,11,80,319318
MEX,CTG,11,5410,21384677
MEX,CTG,11,108,427383
MEX,CTG,11,613,2422808
MEX,CTG,11,1006,3970454
MEX,CTG,11,298851,1190802337
MEX,CTG,11,680928,2666125757
MEX,CTG,11,7453,29599113
MEX,CTG,11,846,3354199
MEX,CTG,11,25401,100297101
MEX,CTG,11,1669,6660619
MEX,CTG,11,13415,52996980
MEX,CTG,11,292,1165337
MEX,CTG,11,221400,874206756
MEX,CTG,11,2450,9672817
MEX,CTG,11,146,583546
MEX,CTG,11,1319,5230492
MEX,CTG,11,35619,141958552
MEX,CTG,11,351,1391655
MEX,CTG,11,175,690126
MEX,CTG,11,2078,8294645
MEX,CTG,11,3614,14382058
MEX,CTG,11,2265,8943364
MEX,CTG,11,72,283663
MEX,CTG,11,3171,12647840
MEX,CTG,11,171,682001
MEX,CTG,11,1811,7196076
MEX,CTG,11,1768,7069366
MEX,CTG,11,1612,6434855
MEX,CTG,11,27136,108505327
MEX,CTG,11,2738,10777397
MEX,CTG,11,26025,103051851
MEX,CTG,11,796,3138387
MEX,CTG,11,58690,234049424
MEX,CTG,11,1077,4288356
MEX,CTG,33,10,38222
MEX,CTG,33,14,53891
MEX,CTG,11,80,319270
MEX,CTG,11,391751,1566421411
MEX,CTG,11,15617,62445610
MEX,CTG,11,7100,28390900
MEX,CTG,11,7100,28390900
MEX,CTG,11,13785,55119460
MEX,CTG,11,185051,739927474
MEX,CTG,11,125621,502295425
MEX,CTG,11,66980,267820240
MEX,CTG,11,48245,192906356
MEX,CTG,11,11,41125
MEX,CTG,33,77104,304674924
MEX,CTG,33,130459,515271781
MEX,CTG,33,88595,350166532
MEX,CTG,33,11844,46833806
MEX,CTG,33,183252,722959986
MEX,CTG,33,5281,20891556
MEX,CTG,33,7949,31408913
MEX,CTG,33,801,3150247
MEX,CTG,33,26812,107234237
MEX,CTG,33,10539,41601668
MEX,CTG,33,18854,74414700
MEX,CTG,33,852,3369144
MEX,CTG,33,3259,12892055
MEX,CTG,33,29943,118002569
MEX,CTG,33,742,2930150
MEX,CTG,33,21207,83859182
MEX,CTG,33,3503,13830636
MEX,CTG,11,730,2918064
MEX,CTG,11,21096,84372895
MEX,CTG,33,6169,24673204
MEX,CTG,33,794,3176427
MEX,CTG,11,3864,15454317
MEX,CTG,33,6119,24098433
MEX,CTG,33,7568,29880886
MEX,CTG,33,6732,26923123
MEX,CTG,33,281,1125800
MEX,CTG,33,43,173255
MEX,CTG,33,32,128622
MEX,CTG,33,83,333153
MEX,CTG,33,5857,23426421
MEX,CTG,33,2775,11097058
MEX,CTG,33,13828,55302198
MEX,CTG,33,270,1080526
MEX,CTG,33,253,1011216
MEX,CTG,33,62,248885
MEX,CTG,33,441,1764229
MEX,CTG,33,129,509359
MEX,CTG,33,2471,9773886
MEX,CTG,33,4654,18407365
MEX,CTG,33,28535,112833215
MEX,CTG,33,52632,210496760
MEX,CTG,33,2909,11633982
MEX,CTG,33,2129,8515146
MEX,CTG,33,1084,4335222
MEX,CTG,11,183,733216
MEX,CTG,33,68,270961
MEX,CTG,11,5023,20089337
MEX,CTG,11,428,1681851
MEX,CTG,67,20243,81443047
MEX,CTG,33,20260,81027452
MEX,CTG,33,12530,50114458
MEX,CTG,33,290450,1158764798
MEX,CTG,33,279216,1112159210
MEX,CTG,33,47970,192995395
MEX,CTG,11,308528,1228911630
MEX,CTG,11,941552,3757622882
MEX,CTG,11,2278858,8822486353
MEX,CTG,11,528095,2044494123
MEX,CTG,33,1322,5287630
MEX,CTG,33,19189,76726129
MEX,CTG,11,4212,16774409
MEX,CTG,11,317,1262492
MEX,CTG,11,110,438633
MEX,CTG,11,290,1159248
MEX,CTG,11,2562,10243063
MEX,CTG,11,33695,134729475
MEX,CTG,11,130,519716
MEX,CTG,11,6696,26665546
MEX,CTG,11,2243,8932827
MEX,CTG,11,207,825652
MEX,CTG,33,24850,98981278
MEX,CTG,33,11,45183
MEX,CTG,11,132,529723
MEX,CTG,33,7577,30176518
MEX,CTG,11,3596,14292816
MEX,CTG,11,62,248508
MEX,CTG,11,40,158225
MEX,CTG,11,71,281244
MEX,CTG,11,71,282200
MEX,CTG,11,537,2140315
MEX,CTG,11,552,2178015
MEX,CTG,11,2362,9351349
MEX,CTG,11,471,1876753
MEX,CTG,11,2960,11726276
MEX,CTG,11,40,158703
MEX,CTG,11,61,242773
MEX,CTG,11,1344,5324698
MEX,CTG,11,41,163044
MEX,CTG,33,60,238074
MEX,CTG,11,1676,6676542
MEX,CTG,11,120,478696
MEX,CTG,11,91,360496
MEX,CTG,11,111942,445810449
MEX,CTG,33,106575,431119483
MEX,CTG,11,32566,129829961
MEX,CTG,67,4868,19386093
MEX,CTG,11,21900,86473026
MEX,CTG,11,246078,981666028
MEX,CTG,33,128188,505712201
MEX,CTG,33,72576,288403960
MEX,CTG,11,8453,33752266
MEX,CTG,33,167752,662374021
MEX,CTG,33,6019,23975615
MEX,CTG,33,449967,1774296698
MEX,CTG,33,59655,240002742
MEX,CTG,33,16333,65330810
MEX,CTG,33,836893,3341320974
MEX,CTG,33,9247,35552766
MEX,CTG,33,5612,22161150
MEX,CTG,33,100903,403562639
MEX,CTG,33,79986,317304646
MEX,CTG,33,51926,201190224
MEX,CTG,11,24307,97097866
MEX,CTG,11,15830,63239461
MEX,CTG,11,2828,11298060
MEX,CTG,33,16948,68556973
MEX,CTG,33,336011,1359238296
MEX,CTG,33,100900,399239062
MEX,CTG,11,800,3198808
MEX,CTG,33,93946,367839183
MEX,CTG,33,3965,15523388
MEX,CTG,33,94685,370730728
MEX,CTG,33,1742,6822402
MEX,CTG,33,14907,58861597
MEX,CTG,33,6077,23794186
MEX,CTG,33,49161,192488334
MEX,CTG,33,635,2486846
MEX,CTG,33,18900,72236745
MEX,CTG,11,3043,12000218
MEX,SMR,33,142367,563312447
MEX,SMR,33,139233,550911802
MEX,SMR,33,19715,78008275
MEX,SMR,33,20314,80378691
MEX,SMR,33,122545,484882262
MEX,SMR,33,1218,4817434
MEX,SMR,33,1294,5120799
MEX,SMR,33,16,65010
MEX,SMR,33,5177,20483316
MEX,SMR,33,30445,120464864
MEX,SMR,33,5436,21510411
MEX,SMR,33,37682,149098551
MEX,SMR,33,113,445531
MEX,SMR,33,25233,99839026
MEX,SMR,33,2198,8696286
MEX,SMR,33,7736,30609377
MEX,SMR,33,512,2026850
MEX,SMR,33,308,1220383
MEX,SMR,33,204,806032
MEX,SMR,33,6579,26032592
MEX,SMR,33,5128,20290621
MEX,SMR,33,10581,41865449
MEX,SMR,33,4460,17648416
MEX,SMR,11,342,1354478
MEX,SMR,11,212,837092
MSR,CTG,82,4815,18640761
NIC,CTG,11,5001,19996149
NIC,CTG,33,83620,334354487
NIC,CTG,11,7528,30102783
NIC,CTG,11,829,3313485
NIC,CTG,11,90102,355255358
NIC,CTG,11,23461,90827314
NIC,CTG,11,25304,102360247
NIC,CTG,33,12728,50911174
NIC,CTG,33,4117,16467469
NIC,CTG,33,19597,78385516
NIC,CTG,33,1991,7963021
NIC,CTG,33,7594,30377316
NIC,CTG,33,3897,15588329
NIC,CTG,33,3688,14752188
NIC,CTG,33,2233,8931799
NIC,CTG,33,5756,22634533
NIC,CTG,33,3604,14111210
NIC,CTG,33,2344,9377709
NIC,CTG,33,12935,51309813
NIC,CTG,33,221,856674
NIC,CTG,11,783,3029719
NIC,CTG,11,958,3709662
NIC,CTG,11,505,1955392
NIC,CTG,19,166,642661
NIC,CTG,19,911,3526349
NIC,CTG,11,318,1229805
NIC,CTG,11,254,983813
NIC,CTG,11,235,910178
NIC,CTG,11,219750,872455274
NIC,CTG,33,31,119241
NIC,CTG,11,138,535034
NIC,CTG,11,391,1513272
NIC,CTG,11,262,1014862
NIC,CTG,11,284,1101389
NIC,CTG,11,184,710682
NIC,CTG,11,25,95238
NIC,CTG,11,2064,7992260
NIC,CTG,11,94,365078
NIC,CTG,11,393,1520435
NIC,CTG,82,476,1842810
NIC,CTG,11,61,237862
NIC,CTG,11,409,1581874
NIC,CTG,33,62,240262
NIC,CTG,11,362,1400071
NIC,CTG,11,6338,24537637
NIC,CTG,33,459099,1857155000
NIC,CTG,11,25675,101239030
NIC,CTG,11,15840,62457595
NIC,CTG,33,18110,72412736
NIC,CTG,33,51332,205249756
NIC,CTG,33,6187,24737582
NIC,CTG,33,1943,7767426
NIC,CTG,11,8193,32632634
NIC,CTG,11,22890,91174304
NIC,CTG,11,10216,40690825
NIC,CTG,11,9235,36782757
NIC,CTG,11,1424,5730097
NIC,CTG,11,10752,43258117
NIC,CTG,11,10256,40580491
NIC,CTG,11,2823,11169973
NIC,CTG,11,8747,34489683
NIC,CTG,11,1019,4001930
NIC,CTG,11,9636,38456638
NIC,CTG,11,11633,46426585
NIC,CTG,11,528,2106586
NIC,CTG,33,19630,77198000
NIC,CTG,33,18356,73395050
NIC,CTG,11,200270,800781598
NIC,CTG,33,166971,659292146
NIC,CTG,33,45607,176563517
NIC,CTG,11,40974,161242133
NIC,CTG,11,20467,81340023
NIC,CTG,33,6915,27542765
NIC,CTG,11,5245,20771992
NIC,CTG,11,970,3801888
NIC,CTG,11,317,1266931
NIC,CTG,11,436,1743961
NIC,CTG,33,392,1569565
NIC,CTG,11,206,822701
NIC,CTG,11,100135,400390799
NIC,CTG,11,3701,14614907
NIC,CTG,11,47505,187821373
NIC,CTG,11,8,32039
NIC,CTG,11,5942,23714937
NIC,CTG,33,914,3576745
NIC,CTG,33,85668,335428467
NIC,CTG,33,133969,524547338
NIC,CTG,33,26778,104845818
NIC,CTG,33,11367,44505910
NIC,CTG,33,125768,492437484
NIC,CTG,11,0,744
NIC,CTG,11,2,5873
NIC,CTG,33,45439,178381336
NIC,CTG,33,10396,40990044
NIC,CTG,33,10339,40766317
NIC,CTG,33,2754,10860879
NIC,CTG,33,8835,34836946
NIC,CTG,33,609,2399413
NIC,CTG,33,1936,7634061
NIC,CTG,33,3134,12358442
NIC,CTG,33,8803,34710690
NIC,CTG,33,605,2384587
NIC,CTG,11,55100,218017476
NIC,CTG,11,31800,125824968
NOR,CTG,33,57635,229568930
NOR,CTG,33,59270,229459525
NOR,CTG,33,11000,43983610
NOR,CTG,11,15920,63655280
NOR,CTG,11,41333,164954245
NOR,CTG,33,82611,326872652
NOR,CTG,33,405072,1619684443
NOR,CTG,33,330484,1316153048
NZL,CTG,33,86486,340115552
NZL,CTG,33,75816,301936025
NZL,CTG,33,287797,1148180761
NZL,CTG,11,14993,59969851
NZL,CTG,11,8,31999
NZL,CTG,11,150,599986
NZL,CTG,33,80262,319641822
NZL,CTG,11,45274,181029741
OMN,CTG,33,10104,40240375
OMN,CTG,33,29127,115998278
OMN,CTG,33,13331,53089911
NLD,CTG,33,197257,764058188
NLD,CTG,33,47255,188947631
NLD,CTG,33,38546,151473869
NLD,CTG,33,21227,84535731
NLD,CTG,33,75085,293836902
NLD,CTG,33,35072,135779882
NLD,CTG,33,417076,1655156961
NLD,CTG,33,215300,848682588
NLD,CTG,11,3151,12608272
NLD,CTG,11,79936,320008941
NLD,CTG,11,5924,23833898
NLD,CTG,33,172328,684392303
NLD,CTG,33,48366,193021186
NLD,CTG,33,659,2629192
NLD,CTG,33,139730,551698765
NLD,CTG,33,1434,5675972
NLD,CTG,33,51523,204840509
NLD,CTG,33,97870,390458495
NLD,CTG,33,24001,94384520
NLD,CTG,33,11808,46436023
NLD,CTG,33,10580,42798428
NLD,CTG,33,89,350001
NLD,CTG,33,59,232023
NLD,CTG,33,11759,44943180
NLD,CTG,33,46852,186982506
NLD,CTG,33,51840,203865466
NLD,CTG,33,59158,232396764
NLD,CTG,33,659,2629192
NLD,CTG,33,1843,7355192
NLD,CTG,33,7957,31754634
NLD,CTG,33,129117,510883082
NLD,CTG,33,198000,791704980
NLD,CTG,11,2197,8778721
NLD,CTG,33,445603,1759721461
NLD,CTG,33,123732,484885986
NLD,CTG,33,12997,51395541
NLD,CTG,11,981,3922538
NLD,CTG,11,21318,85238437
NLD,CTG,11,2669,10451301
NLD,CTG,11,863,3378664
NLD,CTG,11,2386,9343508
NLD,CTG,19,22248,88958451
NLD,CTG,11,96,385865
NLD,CTG,11,2878,11509360
NLD,CTG,11,2972,11888306
NLD,CTG,11,17109,68426248
NLD,CTG,33,248330,986606494
NLD,CTG,33,659,2629192
NLD,CTG,33,62504,247040861
NLD,CTG,33,56577,225728582
NLD,CTG,33,10278,41019222
NLD,CTG,33,3210,12810725
NLD,CTG,33,4694,18734787
NLD,CTG,33,50530,201234530
NLD,CTG,11,11064,43321610
NLD,CTG,11,5326,20852171
NLD,CTG,11,3507,13730708
NLD,CTG,11,8148,31902924
NLD,CTG,11,2290,8965708
NLD,CTG,11,1792,7015511
NLD,CTG,11,7582,29685459
NLD,CTG,11,1006,4023986
NLD,CTG,33,2502,9796093
NLD,CTG,33,1054,4128821
NLD,CTG,33,18915,74059223
NLD,CTG,33,237256,931412644
NLD,CTG,33,42724,169047506
NLD,CTG,33,19639,78525938
NLD,CTG,33,15359,60656411
NLD,CTG,33,22388,88755243
NLD,CTG,33,24311,97022523
NLD,CTG,33,33215,132539179
NLD,CTG,33,42687,169275618
NLD,CTG,33,7364,28959317
NLD,CTG,33,28167,111450455
NLD,CTG,33,2087,8259341
NLD,CTG,33,12732,50378339
NLD,CTG,61,12944,51218280
NLD,CTG,11,19998,79962203
NLD,CTG,11,5864,23447263
NLD,CTG,11,50246,196735479
NLD,CTG,33,72434,289217224
NLD,CTG,33,14535,57202426
NLD,CTG,11,57446,227248375
NLD,CTG,33,169750,678747072
NLD,CTG,33,136821,545311929
NLD,CTG,33,61776,246458441
NLD,CTG,33,176731,703079517
NLD,CTG,33,124475,492815179
NLD,CTG,33,308445,1210209088
NLD,CTG,33,688785,2771127746
NLD,CTG,33,883796,3542226853
NLD,CTG,33,77824,306049884
NLD,CTG,33,8100,31853979
